"Filename","Frame","Time (mins)","OpCode","TapeReader","Sampling period","Date","Site","Treatment","Camera no.","spp","Activity","count"
"SW_MOD_ER-M3_A4_20Apr2026_GX039500.MP4",19139,34.267,"SW_MOD_ER-M3_A4_20Apr2026","SBP","6 months","20/04/2026","Spit West","Modified Existing Revetment","A4","Acanthopagrus.australis","Passing",1
"SW_MOD_ER-M3_A4_20Apr2026_GX039500.MP4",20001,34.7464,"SW_MOD_ER-M3_A4_20Apr2026","SBP","6 months","20/04/2026","Spit West","Modified Existing Revetment","A4","Trachinops.taeniatus","Passing",1
"SW_MOD_ER-M3_A4_20Apr2026_GX039500.MP4",20234,34.876,"SW_MOD_ER-M3_A4_20Apr2026","SBP","6 months","20/04/2026","Spit West","Modified Existing Revetment","A4","Trachinops.taeniatus","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9089,5.0545,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Acanthopagrus.australis","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Trachinops.taeniatus","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
"SW_MOD_ER-M3_A8_01May2026_GX011517.MP4",9329,5.188,"SW_MOD_ER-M3_A8_01May2026","SBP","6 months","01/05/2026","Spit West","Modified Existing Revetment","A8","Ambassis.spp","Passing",1
