"Code","Frame","Time (mins)","TapeReader","Sampling period","Date","Site","Treatment","Camera no.","spp","Stage","Activity","count"
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
"SW_CON1_ER-M2_B2_20Apr2026",17876,9.941,"SBP","6 months","20/04/2026","Spit West","Control 1","B2","Ambassis.jackoniensis","AD","Transient",1
